Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
2,60,1,sawtooth-rest-api-0,196.6,64.0,100.15,21.10,1.1,1.8,0,0
2,60,1,sawtooth-intkey-tp-python...ult-0,27.8,24.4,53.90,16.39,53.6,27.2,0,0
2,60,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.7,0,0,0
2,60,1,sawtooth-rest-api-1,28.4,27.8,1.47,0.43,22.3,22.7,0,0
2,60,1,sawtooth-intkey-tp-python...ult-1,28.9,24.8,52.93,18.18,61.0,30.9,0,0
2,60,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.7,0,0,0
2,60,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.7,0,0,0
2,60,1,sawtooth-validator-1,825.8,507.2,115.59,90.15,66.8,87.0,0,0
2,60,1,sawtooth-validator-0,945.5,571.2,119.17,96.28,79.1,1.1,0,0
2,60,2,sawtooth-shell-default,87.9,17.8,63.82,10.83,1.8,12.4,0,0
2,60,2,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.8,0,0,0
2,60,2,sawtooth-poet-validator-r...-tp-1,46.5,46.5,0.00,0.00,10.7,0,0,0
2,60,2,sawtooth-rest-api-1,28.3,27.8,1.40,0.43,22.2,22.7,0,0
2,60,2,sawtooth-intkey-tp-python...ult-1,29.0,25.0,54.29,18.93,63.9,32.4,0,0
2,60,2,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,10.7,0,0,0
2,60,2,sawtooth-intkey-tp-python...ult-0,27.8,24.7,51.28,16.44,54.8,27.9,0,0
2,60,2,sawtooth-rest-api-0,173.9,69.6,100.44,22.45,1.1,1.8,0,0
2,60,2,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.8,0,0,0
2,60,2,sawtooth-validator-1,814.4,543.9,109.29,92.62,70.8,88.0,0,0
2,60,2,sawtooth-validator-0,950.7,606.0,122.93,97.31,77.8,1.1,0,0
2,70,0,sawtooth-shell-default,42.2,17.3,64.37,11.90,1.8,11.9,128.0,0
2,70,0,sawtooth-rest-api-1,28.3,27.8,0.93,0.50,26.0,26.5,0,0
2,70,0,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,10.8,0,0,0
2,70,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.7,0,0,0
2,70,0,sawtooth-intkey-tp-python...ult-1,29.6,25.2,53.20,20.24,68.0,34.3,0,0
2,70,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.6,0,0,0
2,70,0,sawtooth-rest-api-0,227.1,68.4,101.45,22.68,1.1,1.8,0,0
2,70,0,sawtooth-intkey-tp-python...ult-0,28.5,24.9,53.20,17.41,59.1,30.3,0,0
2,70,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,10.6,0,0,0
2,70,0,sawtooth-validator-1,911.0,544.1,114.81,89.99,71.8,102.8,0,0
2,70,0,sawtooth-validator-0,988.1,582.2,117.83,97.78,94.3,1.1,0,0
2,70,1,sawtooth-shell-default,80.2,17.8,63.93,12.69,1.8,12.6,0,0
2,70,1,sawtooth-intkey-tp-python...ult-1,29.8,25.3,54.24,20.43,69.3,35.2,0,0
2,70,1,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,10.6,0,0,0
2,70,1,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,10.7,0,0,0
2,70,1,sawtooth-rest-api-1,28.9,28.1,0.96,0.49,25.9,26.5,0,0
2,70,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.6,0,0,0
2,70,1,sawtooth-rest-api-0,185.6,65.9,100.61,22.51,1.1,1.9,0,0
2,70,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,10.6,0,0,0
2,70,1,sawtooth-intkey-tp-python...ult-0,28.9,25.2,53.63,18.32,62.1,31.7,0,0
2,70,1,sawtooth-validator-1,784.0,540.8,111.93,85.58,75.0,95.9,0,0
2,70,1,sawtooth-validator-0,948.1,582.5,116.51,97.37,87.7,1.2,0,0
2,70,2,sawtooth-shell-default,63.5,17.8,66.94,12.74,1.9,12.9,0,0
2,70,2,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.62,0.00,15.8,3.7,0,0
2,70,2,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.7,0,0,0
2,70,2,sawtooth-rest-api-0,190.0,68.7,100.30,22.32,1.2,1.9,0,0
2,70,2,sawtooth-intkey-tp-python...ult-0,28.2,24.5,53.88,17.14,57.2,29.1,0,0
2,70,2,sawtooth-intkey-tp-python...ult-1,29.2,24.9,52.36,18.83,64.2,32.6,0,0
2,70,2,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,15.7,3.7,0,0
2,70,2,sawtooth-rest-api-1,28.6,28.0,1.74,0.49,25.9,26.5,0,0
2,70,2,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.8,0,0,0
2,70,2,sawtooth-validator-0,960.7,574.9,113.80,94.65,81.7,1.2,0,0
2,70,2,sawtooth-validator-1,849.7,540.5,113.01,81.33,74.3,87.2,0,0
2,80,0,sawtooth-shell-default,75.9,16.4,65.91,11.29,1.7,11.6,0,0
2,80,0,sawtooth-rest-api-0,200.3,65.6,101.28,21.54,1.0,1.7,0,0
2,80,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,10.6,0,0,0
2,80,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.6,0,0,0
2,80,0,sawtooth-intkey-tp-python...ult-0,28.3,24.6,53.98,17.31,58.3,29.9,0,0
2,80,0,sawtooth-rest-api-1,28.6,28.0,1.73,0.56,29.6,30.3,0,0
2,80,0,sawtooth-intkey-tp-python...ult-1,29.4,24.9,54.17,19.96,66.2,33.4,0,0
2,80,0,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,10.5,0,0,0
2,80,0,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.5,0,0,0
2,80,0,sawtooth-validator-1,782.8,515.9,111.62,89.59,75.4,96.0,0,0
2,80,0,sawtooth-validator-0,953.5,585.9,113.89,98.39,92.2,1.1,0,0
2,80,1,sawtooth-shell-default,94.9,17.3,62.24,12.47,1.8,12.2,0,0
2,80,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,10.7,0,0,0
2,80,1,sawtooth-rest-api-0,220.2,69.0,101.32,22.28,1.1,1.8,0,0
2,80,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.68,0.00,10.6,0,0,0
2,80,1,sawtooth-intkey-tp-python...ult-0,28.9,25.1,54.97,18.54,63.1,32.4,0,0
2,80,1,sawtooth-intkey-tp-python...ult-1,30.2,25.8,51.98,20.59,71.1,36.2,0,0
2,80,1,sawtooth-rest-api-1,28.5,28.1,1.40,0.56,29.7,30.3,0,0
2,80,1,sawtooth-settings-tp-1,20.4,20.4,0.00,0.00,10.7,0,0,0
2,80,1,sawtooth-poet-validator-r...-tp-1,46.4,46.4,0.66,0.00,10.6,0,0,0
2,80,1,sawtooth-validator-0,948.2,561.4,117.30,97.79,98.0,1.1,0,0
2,80,1,sawtooth-validator-1,911.4,555.6,110.67,92.02,77.5,103.9,0,0
2,80,2,sawtooth-shell-default,80.0,17.8,56.20,12.12,1.8,12.6,0,0
2,80,2,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,10.6,0,0,0
2,80,2,sawtooth-intkey-tp-python...ult-0,28.8,24.9,53.03,18.39,62.4,31.8,0,0
2,80,2,sawtooth-rest-api-0,173.9,66.8,100.77,22.88,1.1,1.9,0,0
2,80,2,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.6,0,0,0
2,80,2,sawtooth-intkey-tp-python...ult-1,30.0,25.6,53.63,20.53,70.5,36.0,0,0
2,80,2,sawtooth-rest-api-1,29.1,28.3,1.94,0.56,29.6,30.3,0,0
2,80,2,sawtooth-poet-validator-r...-tp-1,47.0,47.0,0.00,0.00,10.6,0,0,0
2,80,2,sawtooth-settings-tp-1,21.0,21.0,0.00,0.00,10.8,0,0,0
2,80,2,sawtooth-validator-0,965.4,574.4,113.35,97.35,92.1,1.2,0,0
2,80,2,sawtooth-validator-1,829.3,540.0,112.41,89.13,80.7,97.7,0,0
4,45,0,sawtooth-shell-default,37.5,13.8,66.79,17.12,1.2,8.5,856.0,0
4,45,0,sawtooth-intkey-tp-python...ult-2,29.9,25.5,52.98,20.73,69.1,35.0,0,0
4,45,0,sawtooth-poet-validator-r...-tp-2,46.7,46.7,0.00,0.00,10.2,0,0,0
4,45,0,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.4,0,0,0
4,45,0,sawtooth-rest-api-2,27.9,27.5,1.44,0.17,8.3,8.5,0,0
4,45,0,sawtooth-intkey-tp-python...ult-0,29.5,25.3,52.46,19.81,65.8,33.5,0,0
4,45,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.4,0,0,0
4,45,0,sawtooth-rest-api-0,86.9,46.4,77.75,17.81,748.7,1.2,0,0
4,45,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,10.2,0,0,0
4,45,0,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,10.2,0,0,0
4,45,0,sawtooth-intkey-tp-python...ult-3,30.2,25.6,55.03,21.78,71.9,36.8,0,0
4,45,0,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.2,0,0,0
4,45,0,sawtooth-rest-api-3,28.1,27.4,0.74,0.18,8.3,8.5,0,0
4,45,0,sawtooth-rest-api-1,28.1,27.6,1.47,0.16,8.3,8.5,0,0
4,45,0,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,10.4,0,0,0
4,45,0,sawtooth-settings-tp-1,20.9,20.9,0.00,0.00,10.4,0,0,0
4,45,0,sawtooth-intkey-tp-python...ult-1,29.5,25.3,52.47,20.53,67.9,34.5,0,0
4,45,0,sawtooth-validator-0,726.0,460.2,110.21,92.24,79.1,900.4,152.0,0
4,45,0,sawtooth-validator-3,672.5,437.2,113.22,89.66,78.1,84.4,0,0
4,45,0,sawtooth-validator-2,709.6,452.2,112.95,88.78,75.8,82.2,0,0
4,45,0,sawtooth-validator-1,672.2,448.6,109.52,89.61,79.3,77.0,0,0
4,45,1,sawtooth-shell-default,45.0,14.2,70.66,17.52,1.2,8.7,0,0
4,45,1,sawtooth-intkey-tp-python...ult-0,28.9,24.9,50.80,19.41,64.0,32.6,0,0
4,45,1,sawtooth-rest-api-0,92.0,45.8,78.99,17.88,751.3,1.2,0,0
4,45,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.2,0,0,0
4,45,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.2,0,0,0
4,45,1,sawtooth-poet-validator-r...-tp-3,46.7,46.7,0.00,0.00,10.4,0,0,0
4,45,1,sawtooth-rest-api-3,28.1,27.5,1.31,0.16,8.3,8.5,0,0
4,45,1,sawtooth-settings-tp-3,21.0,21.0,0.00,0.00,10.4,0,0,0
4,45,1,sawtooth-intkey-tp-python...ult-3,29.7,25.0,54.38,20.97,69.4,35.3,0,0
4,45,1,sawtooth-intkey-tp-python...ult-2,30.0,25.5,51.09,21.24,69.7,35.4,0,0
4,45,1,sawtooth-poet-validator-r...-tp-2,47.4,47.4,0.00,0.00,10.4,0,0,0
4,45,1,sawtooth-rest-api-2,28.1,27.7,1.39,0.18,8.3,8.5,0,0
4,45,1,sawtooth-settings-tp-2,20.6,20.6,0.00,0.00,10.2,0,0,0
4,45,1,sawtooth-rest-api-1,28.3,28.0,1.35,0.18,8.3,8.5,0,0
4,45,1,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.4,0,0,0
4,45,1,sawtooth-intkey-tp-python...ult-1,29.9,25.2,52.41,20.80,70.4,36.0,0,0
4,45,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.3,0,0,0
4,45,1,sawtooth-validator-3,612.6,424.7,110.80,89.28,74.9,166.3,0,0
4,45,1,sawtooth-validator-2,641.3,439.7,105.45,88.89,76.5,79.6,0,0
4,45,1,sawtooth-validator-0,647.0,454.0,107.12,92.39,76.7,808.5,0,0
4,45,1,sawtooth-validator-1,614.8,422.7,106.93,90.45,75.3,82.2,0,0
4,45,2,sawtooth-shell-default,38.0,15.5,69.99,17.36,1.3,9.6,0,0
4,45,2,sawtooth-rest-api-3,28.0,27.5,0.74,0.16,8.3,8.5,0,0
4,45,2,sawtooth-intkey-tp-python...ult-3,30.3,25.5,51.82,22.23,74.2,37.8,0,0
4,45,2,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,10.6,0,0,0
4,45,2,sawtooth-settings-tp-3,20.6,20.6,0.00,0.00,10.4,0,0,0
4,45,2,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.6,0,0,0
4,45,2,sawtooth-intkey-tp-python...ult-0,29.5,25.5,52.29,20.25,65.8,33.5,0,0
4,45,2,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.5,0,0,0
4,45,2,sawtooth-rest-api-0,90.3,46.9,81.58,19.57,831.2,1.4,0,0
4,45,2,sawtooth-rest-api-2,27.9,27.4,0.77,0.18,8.3,8.5,0,0
4,45,2,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,10.4,0,0,0
4,45,2,sawtooth-intkey-tp-python...ult-2,30.3,25.6,53.41,22.42,74.0,37.6,0,0
4,45,2,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.7,0,0,0
4,45,2,sawtooth-rest-api-1,27.8,27.4,0.40,0.17,8.3,8.5,0,0
4,45,2,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.7,0,0,0
4,45,2,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.5,0,0,0
4,45,2,sawtooth-intkey-tp-python...ult-1,30.4,25.7,51.24,22.65,75.0,38.2,0,0
4,45,2,sawtooth-validator-0,667.2,437.3,110.76,91.95,80.1,977.4,0,0
4,45,2,sawtooth-validator-3,626.8,424.5,109.10,88.80,79.5,85.1,0,0
4,45,2,sawtooth-validator-1,649.8,431.4,116.38,88.68,79.5,86.3,0,0
4,45,2,sawtooth-validator-2,673.6,428.4,110.34,88.03,77.1,87.0,0,0
4,50,0,sawtooth-shell-default,40.5,13.0,67.11,17.70,1.1,7.8,0,0
4,50,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.2,0,0,0
4,50,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.2,0,0,0
4,50,0,sawtooth-rest-api-0,73.1,44.0,66.01,16.33,677.1,1.1,0,0
4,50,0,sawtooth-intkey-tp-python...ult-0,29.5,25.2,53.42,20.84,67.9,34.6,0,0
4,50,0,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,10.2,0,0,0
4,50,0,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.4,0,0,0
4,50,0,sawtooth-intkey-tp-python...ult-3,30.1,25.6,51.80,21.54,70.9,36.1,0,0
4,50,0,sawtooth-rest-api-3,28.4,27.8,0.76,0.19,9.3,9.5,0,0
4,50,0,sawtooth-intkey-tp-python...ult-2,30.1,25.5,52.89,21.99,71.5,36.4,0,0
4,50,0,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.4,0,0,0
4,50,0,sawtooth-rest-api-2,28.2,27.8,0.41,0.19,9.3,9.5,0,0
4,50,0,sawtooth-poet-validator-r...-tp-2,46.7,46.7,0.00,0.00,10.2,0,0,0
4,50,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.4,0,0,0
4,50,0,sawtooth-rest-api-1,28.2,27.7,1.47,0.20,9.3,9.5,0,0
4,50,0,sawtooth-intkey-tp-python...ult-1,30.0,25.4,52.69,21.57,70.7,35.9,0,0
4,50,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.4,0,0,0
4,50,0,sawtooth-validator-3,628.8,434.3,108.76,89.31,82.0,80.5,0,0
4,50,0,sawtooth-validator-0,690.4,461.1,111.87,91.31,79.5,834.7,0,0
4,50,0,sawtooth-validator-2,607.2,427.5,111.60,89.04,79.9,83.6,0,0
4,50,0,sawtooth-validator-1,625.7,433.5,111.36,88.89,80.3,82.3,0,0
4,50,1,sawtooth-shell-default,46.3,14.8,71.85,18.03,1.3,9.5,0,0
4,50,1,sawtooth-settings-tp-2,20.5,20.5,0.00,0.00,10.4,0,0,0
4,50,1,sawtooth-poet-validator-r...-tp-2,46.7,46.7,0.00,0.00,25.4,11.3,0,0
4,50,1,sawtooth-intkey-tp-python...ult-2,29.3,24.8,52.76,21.53,65.9,33.4,0,0
4,50,1,sawtooth-rest-api-2,28.0,27.5,1.44,0.21,9.3,9.5,0,0
4,50,1,sawtooth-rest-api-1,28.2,27.6,0.52,0.20,9.3,9.5,0,0
4,50,1,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.4,0,0,0
4,50,1,sawtooth-poet-validator-r...-tp-1,46.9,46.8,2.15,0.00,25.4,11.3,0,0
4,50,1,sawtooth-intkey-tp-python...ult-1,29.3,24.6,52.54,21.71,66.7,34.0,0,0
4,50,1,sawtooth-intkey-tp-python...ult-3,29.1,24.5,52.90,21.02,65.9,33.6,0,0
4,50,1,sawtooth-poet-validator-r...-tp-3,46.8,46.5,2.17,0.00,25.4,11.3,0,0
4,50,1,sawtooth-rest-api-3,28.1,27.6,1.41,0.20,9.3,9.5,0,0
4,50,1,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.2,0,0,0
4,50,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.2,0,0,0
4,50,1,sawtooth-intkey-tp-python...ult-0,28.4,24.4,53.04,19.52,59.2,30.0,0,0
4,50,1,sawtooth-rest-api-0,103.6,49.6,92.41,21.58,833.2,1.4,0,0
4,50,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,2.15,0.00,25.5,11.3,0,0
4,50,1,sawtooth-validator-2,665.5,430.6,109.10,87.99,75.1,77.6,0,0
4,50,1,sawtooth-validator-1,636.6,412.8,117.41,88.83,75.0,79.1,0,0
4,50,1,sawtooth-validator-3,606.7,398.5,117.68,89.49,75.2,121.9,0,0
4,50,1,sawtooth-validator-0,717.8,438.8,109.89,91.28,78.1,926.8,0,0
4,50,2,sawtooth-shell-default,37.3,13.3,65.02,18.88,1.1,7.6,0,0
4,50,2,sawtooth-rest-api-0,75.3,43.7,68.61,17.47,656.8,1.1,0,0
4,50,2,sawtooth-intkey-tp-python...ult-0,29.0,25.0,51.60,20.72,64.5,32.9,0,0
4,50,2,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.4,0,0,0
4,50,2,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,25.5,11.3,0,0
4,50,2,sawtooth-intkey-tp-python...ult-2,29.2,24.9,53.15,22.14,68.4,34.9,0,0
4,50,2,sawtooth-rest-api-2,28.0,27.6,1.31,0.20,9.2,9.5,0,0
4,50,2,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.4,0,0,0
4,50,2,sawtooth-poet-validator-r...-tp-2,46.6,46.6,0.00,0.00,25.3,11.3,0,0
4,50,2,sawtooth-rest-api-1,28.2,27.7,1.49,0.20,9.2,9.5,0,0
4,50,2,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,25.4,11.3,0,0
4,50,2,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.4,0,0,0
4,50,2,sawtooth-intkey-tp-python...ult-1,29.9,25.4,51.95,22.68,69.5,35.5,0,0
4,50,2,sawtooth-intkey-tp-python...ult-3,29.1,25.1,51.91,21.37,64.4,32.5,0,0
4,50,2,sawtooth-rest-api-3,28.1,27.7,0.43,0.20,9.3,9.5,0,0
4,50,2,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,25.5,11.3,0,0
4,50,2,sawtooth-settings-tp-3,20.6,20.6,0.00,0.00,10.4,0,0,0
4,50,2,sawtooth-validator-2,614.2,421.3,107.79,88.74,78.8,78.4,0,0
4,50,2,sawtooth-validator-0,655.5,411.0,109.71,91.34,78.3,805.5,0,0
4,50,2,sawtooth-validator-1,610.2,391.0,107.62,88.20,77.3,81.6,0,0
4,50,2,sawtooth-validator-3,650.8,403.6,108.70,86.09,74.7,76.1,0,0
4,55,0,sawtooth-shell-default,39.1,15.0,70.59,18.10,1.3,9.1,0,0
4,55,0,sawtooth-poet-validator-r...-tp-2,46.7,46.7,2.23,0.00,25.4,11.3,0,0
4,55,0,sawtooth-settings-tp-2,20.5,20.5,0.00,0.00,10.2,0,0,0
4,55,0,sawtooth-rest-api-2,28.1,27.6,1.60,0.22,10.2,10.4,0,0
4,55,0,sawtooth-intkey-tp-python...ult-2,29.0,24.8,52.06,21.31,64.4,32.6,0,0
4,55,0,sawtooth-intkey-tp-python...ult-3,29.1,24.9,53.39,20.63,63.6,32.4,0,0
4,55,0,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.4,0,0,0
4,55,0,sawtooth-poet-validator-r...-tp-3,46.9,46.9,2.16,0.00,25.6,11.3,0,0
4,55,0,sawtooth-rest-api-3,28.1,27.5,1.50,0.22,10.2,10.4,0,0
4,55,0,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,10.5,0,0,0
4,55,0,sawtooth-intkey-tp-python...ult-0,28.4,24.7,52.62,19.70,59.3,30.2,0,0
4,55,0,sawtooth-rest-api-0,89.5,48.2,86.20,20.47,794.8,1.3,0,0
4,55,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,2.14,0.00,25.6,11.3,0,0
4,55,0,sawtooth-rest-api-1,28.2,27.6,1.39,0.22,10.2,10.4,0,0
4,55,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,2.07,0.00,25.6,11.3,0,0
4,55,0,sawtooth-intkey-tp-python...ult-1,29.2,25.0,51.97,20.48,63.8,32.5,0,0
4,55,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.3,0,0,0
4,55,0,sawtooth-validator-2,619.2,422.1,124.68,88.34,75.6,72.9,0,0
4,55,0,sawtooth-validator-3,574.5,404.4,109.46,89.75,70.5,77.0,0,0
4,55,0,sawtooth-validator-0,690.9,464.9,108.67,92.46,76.1,926.8,0,0
4,55,0,sawtooth-validator-1,625.7,425.6,110.26,90.26,72.9,74.9,0,0
4,55,1,sawtooth-shell-default,39.7,14.9,68.53,18.67,1.3,8.9,0,0
4,55,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.2,0,0,0
4,55,1,sawtooth-rest-api-0,91.9,46.2,98.03,20.18,777.7,1.3,0,0
4,55,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,10.2,0,0,0
4,55,1,sawtooth-intkey-tp-python...ult-0,28.1,24.4,50.48,18.80,57.2,29.1,0,0
4,55,1,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,10.4,0,0,0
4,55,1,sawtooth-intkey-tp-python...ult-2,28.8,24.8,52.04,20.12,62.1,31.6,0,0
4,55,1,sawtooth-settings-tp-2,20.4,20.4,0.00,0.00,10.2,0,0,0
4,55,1,sawtooth-rest-api-2,28.2,27.4,0.44,0.22,10.2,10.4,0,0
4,55,1,sawtooth-rest-api-3,28.2,27.7,0.41,0.22,10.2,10.4,0,0
4,55,1,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.4,0,0,0
4,55,1,sawtooth-intkey-tp-python...ult-3,28.8,24.9,52.63,20.15,61.2,31.1,0,0
4,55,1,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,10.4,0,0,0
4,55,1,sawtooth-rest-api-1,28.1,27.5,1.46,0.22,10.2,10.4,0,0
4,55,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.2,0,0,0
4,55,1,sawtooth-intkey-tp-python...ult-1,28.9,24.9,52.29,20.77,63.6,32.4,0,0
4,55,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.4,0,0,0
4,55,1,sawtooth-validator-0,701.8,446.7,109.63,92.49,76.8,868.5,0,0
4,55,1,sawtooth-validator-2,636.3,436.1,109.65,89.44,70.9,76.2,0,0
4,55,1,sawtooth-validator-3,639.7,428.6,108.98,88.91,74.4,71.4,0,0
4,55,1,sawtooth-validator-1,614.2,414.6,110.56,89.77,75.4,117.5,0,0
4,55,2,sawtooth-shell-default,41.4,14.1,69.68,18.88,1.1,8.2,0,0
4,55,2,sawtooth-rest-api-0,88.9,44.2,91.58,18.88,714.3,1.2,0,0
4,55,2,sawtooth-intkey-tp-python...ult-0,29.5,25.3,52.87,22.62,67.8,34.6,0,0
4,55,2,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.2,0,0,0
4,55,2,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,10.2,0,0,0
4,55,2,sawtooth-intkey-tp-python...ult-3,30.4,25.5,53.95,24.58,74.5,38.2,0,0
4,55,2,sawtooth-rest-api-3,27.8,27.3,0.68,0.23,10.2,10.4,0,0
4,55,2,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,10.4,0,0,0
4,55,2,sawtooth-settings-tp-3,20.5,20.5,0.00,0.00,10.2,0,0,0
4,55,2,sawtooth-rest-api-1,28.3,27.9,0.48,0.22,10.2,10.4,0,0
4,55,2,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.4,0,0,0
4,55,2,sawtooth-intkey-tp-python...ult-1,30.5,25.7,51.70,24.12,72.7,37.1,0,0
4,55,2,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,10.2,0,0,0
4,55,2,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.4,0,0,0
4,55,2,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,10.2,0,0,0
4,55,2,sawtooth-intkey-tp-python...ult-2,30.4,25.6,52.82,24.39,73.4,37.4,0,0
4,55,2,sawtooth-rest-api-2,28.1,27.6,1.60,0.23,10.2,10.4,0,0
4,55,2,sawtooth-validator-0,646.9,436.5,109.26,90.36,79.5,818.7,0,0
4,55,2,sawtooth-validator-3,591.8,398.2,107.25,88.86,79.7,129.7,0,0
4,55,2,sawtooth-validator-1,588.8,405.0,107.16,88.24,81.2,81.9,0,0
4,55,2,sawtooth-validator-2,609.8,406.2,109.89,87.77,79.6,84.6,0,0
4,60,0,sawtooth-shell-default,35.5,15.9,65.99,18.81,1.4,9.9,0,0
4,60,0,sawtooth-rest-api-0,101.8,49.4,101.33,22.93,872.1,1.4,0,0
4,60,0,sawtooth-intkey-tp-python...ult-0,27.9,24.2,54.15,18.78,56.3,28.6,0,0
4,60,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.3,0,0,0
4,60,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,25.7,11.3,0,0
4,60,0,sawtooth-poet-validator-r...-tp-3,46.9,46.9,2.25,0.00,25.5,11.3,0,0
4,60,0,sawtooth-intkey-tp-python...ult-3,28.6,24.5,51.25,20.17,60.6,30.7,0,0
4,60,0,sawtooth-settings-tp-3,20.4,20.4,0.00,0.00,10.2,0,0,0
4,60,0,sawtooth-rest-api-3,28.3,27.8,0.65,0.24,11.1,11.4,0,0
4,60,0,sawtooth-settings-tp-2,20.6,20.6,0.00,0.00,10.4,0,0,0
